SHFE,2006-10-02
SHFE,2006-10-03
SHFE,2006-10-04
SHFE,2006-10-05
SHFE,2006-10-06
SHFE,2006-10-07
SHFE,2006-10-08
SHFE,2007-01-01
SHFE,2007-01-02
SHFE,2007-01-03
SHFE,2007-02-17
SHFE,2007-02-18
SHFE,2007-02-19
SHFE,2007-02-20
SHFE,2007-02-21
SHFE,2007-02-22
SHFE,2007-02-23
SHFE,2007-02-24
SHFE,2007-02-25
SHFE,2007-05-01
SHFE,2007-05-02
SHFE,2007-05-03
SHFE,2007-05-04
SHFE,2007-05-05
SHFE,2007-05-06
SHFE,2007-05-07
SHFE,2007-10-01
SHFE,2007-10-02
SHFE,2007-10-03
SHFE,2007-10-04
SHFE,2007-10-05
SHFE,2007-10-06
SHFE,2007-10-07
SHFE,2007-12-30
SHFE,2007-12-31
SHFE,2008-01-01
SHFE,2008-02-06
SHFE,2008-02-07
SHFE,2008-02-08
SHFE,2008-02-09
SHFE,2008-02-10
SHFE,2008-02-11
SHFE,2008-02-12
SHFE,2008-04-04
SHFE,2008-04-05
SHFE,2008-04-06
SHFE,2008-05-01
SHFE,2008-05-02
SHFE,2008-05-03
SHFE,2008-05-04
SHFE,2008-06-07
SHFE,2008-06-08
SHFE,2008-06-09
SHFE,2008-09-13
SHFE,2008-09-14
SHFE,2008-09-15
SHFE,2008-09-29
SHFE,2008-09-30
SHFE,2008-10-01
SHFE,2008-10-02
SHFE,2008-10-03
SHFE,2008-10-04
SHFE,2008-10-05
SHFE,2009-01-01
SHFE,2009-01-02
SHFE,2009-01-03
SHFE,2009-01-25
SHFE,2009-01-26
SHFE,2009-01-27
SHFE,2009-01-28
SHFE,2009-01-29
SHFE,2009-01-30
SHFE,2009-01-31
SHFE,2009-04-04
SHFE,2009-04-05
SHFE,2009-04-06
SHFE,2009-05-01
SHFE,2009-05-02
SHFE,2009-05-03
SHFE,2009-05-28
SHFE,2009-05-29
SHFE,2009-05-30
SHFE,2009-10-01
SHFE,2009-10-02
SHFE,2009-10-03
SHFE,2009-10-04
SHFE,2009-10-05
SHFE,2009-10-06
SHFE,2009-10-07
SHFE,2009-10-08
SHFE,2010-01-01
SHFE,2010-01-02
SHFE,2010-01-03
SHFE,2010-02-13
SHFE,2010-02-14
SHFE,2010-02-15
SHFE,2010-02-16
SHFE,2010-02-17
SHFE,2010-02-18
SHFE,2010-02-19
SHFE,2010-04-03
SHFE,2010-04-04
SHFE,2010-04-05
SHFE,2010-05-01
SHFE,2010-05-02
SHFE,2010-05-03
SHFE,2010-06-14
SHFE,2010-06-15
SHFE,2010-06-16
SHFE,2010-09-22
SHFE,2010-09-23
SHFE,2010-09-24
SHFE,2010-10-01
SHFE,2010-10-02
SHFE,2010-10-03
SHFE,2010-10-04
SHFE,2010-10-05
SHFE,2010-10-06
SHFE,2010-10-07
SHFE,2011-01-01
SHFE,2011-01-02
SHFE,2011-01-03
SHFE,2011-02-02
SHFE,2011-02-03
SHFE,2011-02-04
SHFE,2011-02-05
SHFE,2011-02-06
SHFE,2011-02-07
SHFE,2011-02-08
SHFE,2011-04-03
SHFE,2011-04-04
SHFE,2011-04-05
SHFE,2011-04-30
SHFE,2011-05-01
SHFE,2011-05-02
SHFE,2011-06-04
SHFE,2011-06-05
SHFE,2011-06-06
SHFE,2011-09-10
SHFE,2011-09-11
SHFE,2011-09-12
SHFE,2011-10-01
SHFE,2011-10-02
SHFE,2011-10-03
SHFE,2011-10-04
SHFE,2011-10-05
SHFE,2011-10-06
SHFE,2011-10-07
SHFE,2012-01-01
SHFE,2012-01-02
SHFE,2012-01-03
SHFE,2012-01-22
SHFE,2012-01-23
SHFE,2012-01-24
SHFE,2012-01-25
SHFE,2012-01-26
SHFE,2012-01-27
SHFE,2012-01-28
SHFE,2012-04-02
SHFE,2012-04-03
SHFE,2012-04-04
SHFE,2012-04-29
SHFE,2012-04-30
SHFE,2012-05-01
SHFE,2012-06-22
SHFE,2012-06-23
SHFE,2012-06-24
SHFE,2012-09-30
SHFE,2012-10-01
SHFE,2012-10-02
SHFE,2012-10-03
SHFE,2012-10-04
SHFE,2012-10-05
SHFE,2012-10-06
SHFE,2012-10-07
SHFE,2013-01-01
SHFE,2013-01-02
SHFE,2013-01-03
SHFE,2013-02-09
SHFE,2013-02-10
SHFE,2013-02-11
SHFE,2013-02-12
SHFE,2013-02-13
SHFE,2013-02-14
SHFE,2013-02-15
SHFE,2013-04-04
SHFE,2013-04-05
SHFE,2013-04-06
SHFE,2013-04-29
SHFE,2013-04-30
SHFE,2013-05-01
SHFE,2013-06-10
SHFE,2013-06-11
SHFE,2013-06-12
SHFE,2013-09-19
SHFE,2013-09-20
SHFE,2013-09-21
SHFE,2013-10-01
SHFE,2013-10-02
SHFE,2013-10-03
SHFE,2013-10-04
SHFE,2013-10-05
SHFE,2013-10-06
SHFE,2013-10-07
SHFE,2014-01-01
SHFE,2014-01-31
SHFE,2014-02-01
SHFE,2014-02-02
SHFE,2014-02-03
SHFE,2014-02-04
SHFE,2014-02-05
SHFE,2014-02-06
SHFE,2014-04-07
SHFE,2014-05-01
SHFE,2014-05-02
SHFE,2014-06-02
SHFE,2014-09-08
SHFE,2014-10-01
SHFE,2014-10-02
SHFE,2014-10-03
SHFE,2014-10-04
SHFE,2014-10-05
SHFE,2014-10-06
SHFE,2014-10-07
SHFE,2015-01-01
SHFE,2015-01-02
SHFE,2015-01-03
SHFE,2015-02-18
SHFE,2015-02-19
SHFE,2015-02-20
SHFE,2015-02-21
SHFE,2015-02-22
SHFE,2015-02-23
SHFE,2015-02-24
SHFE,2015-04-04
SHFE,2015-04-05
SHFE,2015-04-06
SHFE,2015-05-01
SHFE,2015-05-02
SHFE,2015-05-03
SHFE,2015-06-20
SHFE,2015-06-21
SHFE,2015-06-22
SHFE,2015-09-03
SHFE,2015-09-04
SHFE,2015-09-26
SHFE,2015-09-27
SHFE,2015-10-01
SHFE,2015-10-02
SHFE,2015-10-03
SHFE,2015-10-04
SHFE,2015-10-05
SHFE,2015-10-06
SHFE,2015-10-07
SHFE,2016-01-01
SHFE,2016-01-02
SHFE,2016-01-03
SHFE,2016-02-07
SHFE,2016-02-08
SHFE,2016-02-09
SHFE,2016-02-10
SHFE,2016-02-11
SHFE,2016-02-12
SHFE,2016-02-13
SHFE,2016-04-02
SHFE,2016-04-03
SHFE,2016-04-04
SHFE,2016-04-30
SHFE,2016-05-01
SHFE,2016-05-02
SHFE,2016-06-09
SHFE,2016-06-10
SHFE,2016-06-11
SHFE,2016-09-15
SHFE,2016-09-16
SHFE,2016-09-17
SHFE,2016-10-01
SHFE,2016-10-02
SHFE,2016-10-03
SHFE,2016-10-04
SHFE,2016-10-05
SHFE,2016-10-06
SHFE,2016-10-07
CZCE,2006-01-01
CZCE,2006-01-02
CZCE,2006-01-03
CZCE,2006-01-26
CZCE,2006-01-27
CZCE,2006-01-28
CZCE,2006-01-29
CZCE,2006-01-30
CZCE,2006-01-31
CZCE,2006-02-01
CZCE,2006-02-02
CZCE,2006-02-03
CZCE,2006-02-04
CZCE,2006-02-05
CZCE,2006-05-01
CZCE,2006-05-02
CZCE,2006-05-03
CZCE,2006-05-04
CZCE,2006-05-05
CZCE,2006-05-06
CZCE,2006-05-07
CZCE,2006-10-01
CZCE,2006-10-02
CZCE,2006-10-03
CZCE,2006-10-04
CZCE,2006-10-05
CZCE,2006-10-06
CZCE,2006-10-07
CZCE,2006-10-08
CZCE,2007-01-01
CZCE,2007-01-02
CZCE,2007-01-03
CZCE,2007-02-17
CZCE,2007-02-18
CZCE,2007-02-19
CZCE,2007-02-20
CZCE,2007-02-21
CZCE,2007-02-22
CZCE,2007-02-23
CZCE,2007-02-24
CZCE,2007-02-25
CZCE,2007-05-01
CZCE,2007-05-02
CZCE,2007-05-03
CZCE,2007-05-04
CZCE,2007-05-05
CZCE,2007-05-06
CZCE,2007-05-07
CZCE,2007-10-01
CZCE,2007-10-02
CZCE,2007-10-03
CZCE,2007-10-04
CZCE,2007-10-05
CZCE,2007-10-06
CZCE,2007-10-07
CZCE,2007-12-30
CZCE,2007-12-31
CZCE,2008-01-01
CZCE,2008-02-06
CZCE,2008-02-07
CZCE,2008-02-08
CZCE,2008-02-09
CZCE,2008-02-10
CZCE,2008-02-11
CZCE,2008-02-12
CZCE,2008-04-04
CZCE,2008-04-05
CZCE,2008-04-06
CZCE,2008-05-01
CZCE,2008-05-02
CZCE,2008-05-03
CZCE,2008-05-04
CZCE,2008-06-07
CZCE,2008-06-08
CZCE,2008-06-09
CZCE,2008-09-13
CZCE,2008-09-14
CZCE,2008-09-15
CZCE,2008-09-29
CZCE,2008-09-30
CZCE,2008-10-01
CZCE,2008-10-02
CZCE,2008-10-03
CZCE,2008-10-04
CZCE,2008-10-05
CZCE,2009-01-01
CZCE,2009-01-02
CZCE,2009-01-03
CZCE,2009-01-25
CZCE,2009-01-26
CZCE,2009-01-27
CZCE,2009-01-28
CZCE,2009-01-29
CZCE,2009-01-30
CZCE,2009-01-31
CZCE,2009-04-04
CZCE,2009-04-05
CZCE,2009-04-06
CZCE,2009-05-01
CZCE,2009-05-02
CZCE,2009-05-03
CZCE,2009-05-28
CZCE,2009-05-29
CZCE,2009-05-30
CZCE,2009-10-01
CZCE,2009-10-02
CZCE,2009-10-03
CZCE,2009-10-04
CZCE,2009-10-05
CZCE,2009-10-06
CZCE,2009-10-07
CZCE,2009-10-08
CZCE,2010-01-01
CZCE,2010-01-02
CZCE,2010-01-03
CZCE,2010-02-13
CZCE,2010-02-14
CZCE,2010-02-15
CZCE,2010-02-16
CZCE,2010-02-17
CZCE,2010-02-18
CZCE,2010-02-19
CZCE,2010-04-03
CZCE,2010-04-04
CZCE,2010-04-05
CZCE,2010-05-01
CZCE,2010-05-02
CZCE,2010-05-03
CZCE,2010-06-14
CZCE,2010-06-15
CZCE,2010-06-16
CZCE,2010-09-22
CZCE,2010-09-23
CZCE,2010-09-24
CZCE,2010-10-01
CZCE,2010-10-02
CZCE,2010-10-03
CZCE,2010-10-04
CZCE,2010-10-05
CZCE,2010-10-06
CZCE,2010-10-07
CZCE,2011-01-01
CZCE,2011-01-02
CZCE,2011-01-03
CZCE,2011-02-02
CZCE,2011-02-03
CZCE,2011-02-04
CZCE,2011-02-05
CZCE,2011-02-06
CZCE,2011-02-07
CZCE,2011-02-08
CZCE,2011-04-03
CZCE,2011-04-04
CZCE,2011-04-05
CZCE,2011-04-30
CZCE,2011-05-01
CZCE,2011-05-02
CZCE,2011-06-04
CZCE,2011-06-05
CZCE,2011-06-06
CZCE,2011-09-10
CZCE,2011-09-11
CZCE,2011-09-12
CZCE,2011-10-01
CZCE,2011-10-02
CZCE,2011-10-03
CZCE,2011-10-04
CZCE,2011-10-05
CZCE,2011-10-06
CZCE,2011-10-07
CZCE,2012-01-01
CZCE,2012-01-02
CZCE,2012-01-03
CZCE,2012-01-22
CZCE,2012-01-23
CZCE,2012-01-24
CZCE,2012-01-25
CZCE,2012-01-26
CZCE,2012-01-27
CZCE,2012-01-28
CZCE,2012-04-02
CZCE,2012-04-03
CZCE,2012-04-04
CZCE,2012-04-29
CZCE,2012-04-30
CZCE,2012-05-01
CZCE,2012-06-22
CZCE,2012-06-23
CZCE,2012-06-24
CZCE,2012-09-30
CZCE,2012-10-01
CZCE,2012-10-02
CZCE,2012-10-03
CZCE,2012-10-04
CZCE,2012-10-05
CZCE,2012-10-06
CZCE,2012-10-07
CZCE,2013-01-01
CZCE,2013-01-02
CZCE,2013-01-03
CZCE,2013-02-09
CZCE,2013-02-10
CZCE,2013-02-11
CZCE,2013-02-12
CZCE,2013-02-13
CZCE,2013-02-14
CZCE,2013-02-15
CZCE,2013-04-04
CZCE,2013-04-05
CZCE,2013-04-06
CZCE,2013-04-29
CZCE,2013-04-30
CZCE,2013-05-01
CZCE,2013-06-10
CZCE,2013-06-11
CZCE,2013-06-12
CZCE,2013-09-19
CZCE,2013-09-20
CZCE,2013-09-21
CZCE,2013-10-01
CZCE,2013-10-02
CZCE,2013-10-03
CZCE,2013-10-04
CZCE,2013-10-05
CZCE,2013-10-06
CZCE,2013-10-07
CZCE,2014-01-01
CZCE,2014-01-31
CZCE,2014-02-01
CZCE,2014-02-02
CZCE,2014-02-03
CZCE,2014-02-04
CZCE,2014-02-05
CZCE,2014-02-06
CZCE,2014-04-07
CZCE,2014-05-01
CZCE,2014-05-02
CZCE,2014-06-02
CZCE,2014-09-08
CZCE,2014-10-01
CZCE,2014-10-02
CZCE,2014-10-03
CZCE,2014-10-04
CZCE,2014-10-05
CZCE,2014-10-06
CZCE,2014-10-07
CZCE,2015-01-01
CZCE,2015-01-02
CZCE,2015-01-03
CZCE,2015-02-18
CZCE,2015-02-19
CZCE,2015-02-20
CZCE,2015-02-21
CZCE,2015-02-22
CZCE,2015-02-23
CZCE,2015-02-24
CZCE,2015-04-04
CZCE,2015-04-05
CZCE,2015-04-06
CZCE,2015-05-01
CZCE,2015-05-02
CZCE,2015-05-03
CZCE,2015-06-20
CZCE,2015-06-21
CZCE,2015-06-22
CZCE,2015-09-03
CZCE,2015-09-04
CZCE,2015-09-26
CZCE,2015-09-27
CZCE,2015-10-01
CZCE,2015-10-02
CZCE,2015-10-03
CZCE,2015-10-04
CZCE,2015-10-05
CZCE,2015-10-06
CZCE,2015-10-07
CZCE,2016-01-01
CZCE,2016-01-02
CZCE,2016-01-03
CZCE,2016-02-07
CZCE,2016-02-08
CZCE,2016-02-09
CZCE,2016-02-10
CZCE,2016-02-11
CZCE,2016-02-12
CZCE,2016-02-13
CZCE,2016-04-02
CZCE,2016-04-03
CZCE,2016-04-04
CZCE,2016-04-30
CZCE,2016-05-01
CZCE,2016-05-02
CZCE,2016-06-09
CZCE,2016-06-10
CZCE,2016-06-11
CZCE,2016-09-15
CZCE,2016-09-16
CZCE,2016-09-17
CZCE,2016-10-01
CZCE,2016-10-02
CZCE,2016-10-03
CZCE,2016-10-04
CZCE,2016-10-05
CZCE,2016-10-06
CZCE,2016-10-07
HKEX,2014-01-01
HKEX,2014-01-31
HKEX,2014-02-03
HKEX,2014-04-18
HKEX,2014-04-21
HKEX,2014-05-01
HKEX,2014-05-06
HKEX,2014-06-02
HKEX,2014-07-01
HKEX,2014-09-03
HKEX,2014-09-09
HKEX,2014-10-01
HKEX,2014-10-02
HKEX,2014-12-25
HKEX,2014-12-26
HKEX,2015-01-01
HKEX,2014-01-31
HKEX,2015-01-01
HKEX,2015-02-19
HKEX,2015-02-20
HKEX,2015-04-03
HKEX,2015-04-06
HKEX,2015-04-07
HKEX,2015-05-01
HKEX,2015-05-25
HKEX,2015-07-01
HKEX,2015-09-28
HKEX,2015-10-01
HKEX,2015-10-21
HKEX,2015-12-25
HKEX,2015-12-26
HKEX,2016-01-01
HKEX,2016-02-08
HKEX,2016-02-09
HKEX,2016-02-10
HKEX,2016-03-25
HKEX,2016-03-28
HKEX,2016-04-04
HKEX,2016-05-02
HKEX,2016-06-09
HKEX,2016-07-01
HKEX,2016-09-16
HKEX,2016-10-10
HKEX,2016-12-26
HKEX,2016-12-27
KRX,2015-01-01
KRX,2015-02-18
KRX,2015-02-19
KRX,2015-02-20
KRX,2015-05-01
KRX,2015-05-05
KRX,2015-05-25
KRX,2015-06-06
KRX,2015-08-15
KRX,2015-09-28
KRX,2015-09-29
KRX,2015-10-03
KRX,2015-10-09
KRX,2015-12-25
KRX,2015-12-31
KRX,2016-01-01
KRX,2016-02-07
KRX,2016-02-08
KRX,2016-02-09
KRX,2016-02-10
KRX,2016-03-01
KRX,2016-03-20
KRX,2016-04-05
KRX,2016-05-01
KRX,2016-05-05
KRX,2016-05-08
KRX,2016-05-14
KRX,2016-06-06
KRX,2016-06-20
KRX,2016-07-17
KRX,2016-08-15
KRX,2016-09-14
KRX,2016-09-15
KRX,2016-09-16
KRX,2016-09-22
KRX,2016-10-01
KRX,2016-10-03
KRX,2016-10-09
KRX,2016-12-21
KRX,2016-12-24
KRX,2016-12-25
KRX,2016-12-31
SGXQ,2015-01-01
SGXQ,2015-02-19
SGXQ,2015-02-20
SGXQ,2015-04-03
SGXQ,2015-05-01
SGXQ,2015-06-01
SGXQ,2015-07-17
SGXQ,2015-08-07
SGXQ,2015-08-09
SGXQ,2015-09-24
SGXQ,2015-11-10
SGXQ,2015-12-25
SGXQ,2014-01-01
SGXQ,2014-01-31
SGXQ,2014-02-01
SGXQ,2014-04-18
SGXQ,2014-05-01
SGXQ,2014-05-13
SGXQ,2014-07-28
SGXQ,2014-08-09
SGXQ,2014-10-05
SGXQ,2014-10-22
SGXQ,2014-12-25
SGXQ,2016-01-01
SGXQ,2016-02-08
SGXQ,2016-02-09
SGXQ,2016-03-25
SGXQ,2016-05-02
SGXQ,2016-05-21
SGXQ,2016-07-06
SGXQ,2016-08-09
SGXQ,2016-09-12
SGXQ,2016-10-29
SGXQ,2016-12-26
BMD,2014-01-01
BMD,2014-01-14
BMD,2014-01-17
BMD,2014-01-30
BMD,2014-01-31
BMD,2014-02-01
BMD,2014-05-01
BMD,2014-05-13
BMD,2014-06-07
BMD,2014-07-28
BMD,2014-07-29
BMD,2014-08-31
BMD,2014-09-16
BMD,2014-10-05
BMD,2014-10-23
BMD,2014-10-25
BMD,2014-12-25
BMD,2015-01-01
BMD,2015-01-03
BMD,2015-02-01
BMD,2015-02-03
BMD,2015-02-19
BMD,2015-02-20
BMD,2015-05-01
BMD,2015-05-03
BMD,2015-06-06
BMD,2015-07-04
BMD,2015-07-17
BMD,2015-07-18
BMD,2015-08-31
BMD,2015-09-16
BMD,2015-09-24
BMD,2015-10-14
BMD,2015-11-10
BMD,2015-12-24
BMD,2015-12-25
BMD,2016-01-01
BMD,2016-01-25
BMD,2016-02-01
BMD,2016-02-08
BMD,2016-02-09
BMD,2016-05-02
BMD,2016-05-21
BMD,2016-06-04
BMD,2016-06-22
BMD,2016-07-06
BMD,2016-07-07
BMD,2016-08-31
BMD,2016-09-12
BMD,2016-09-16
BMD,2016-10-03
BMD,2016-10-29
BMD,2016-12-12
BMD,2016-12-26
TOCOM,2014-01-01
TOCOM,2014-01-02
TOCOM,2014-01-03
TOCOM,2014-01-13
TOCOM,2014-02-11
TOCOM,2014-03-21
TOCOM,2014-04-29
TOCOM,2014-05-03
TOCOM,2014-05-05
TOCOM,2014-05-06
TOCOM,2014-07-21
TOCOM,2014-09-15
TOCOM,2014-09-23
TOCOM,2014-10-13
TOCOM,2014-11-03
TOCOM,2014-11-24
TOCOM,2014-12-23
TOCOM,2014-12-31
TOCOM,2015-01-01
TOCOM,2015-01-02
TOCOM,2015-01-03
TOCOM,2015-01-12
TOCOM,2015-02-11
TOCOM,2015-03-21
TOCOM,2015-04-29
TOCOM,2015-05-03
TOCOM,2015-05-04
TOCOM,2015-05-05
TOCOM,2015-05-06
TOCOM,2015-07-20
TOCOM,2015-09-21
TOCOM,2015-09-22
TOCOM,2015-09-23
TOCOM,2015-10-12
TOCOM,2015-11-03
TOCOM,2015-11-23
TOCOM,2015-12-23
TOCOM,2015-12-31
TOCOM,2016-01-01
TOCOM,2016-01-02
TOCOM,2016-01-03
TOCOM,2016-01-11
TOCOM,2016-02-11
TOCOM,2016-03-20
TOCOM,2016-03-21
TOCOM,2016-04-29
TOCOM,2016-05-03
TOCOM,2016-05-04
TOCOM,2016-05-05
TOCOM,2016-07-18
TOCOM,2016-08-11
TOCOM,2016-09-19
TOCOM,2016-09-22
TOCOM,2016-10-10
TOCOM,2016-11-03
TOCOM,2016-11-23
TOCOM,2016-12-23
TOCOM,2016-12-31
TFEX,2016-01-01
TFEX,2016-02-22
TFEX,2016-04-06
TFEX,2016-04-13
TFEX,2016-04-14
TFEX,2016-04-15
TFEX,2016-05-02
TFEX,2016-05-05
TFEX,2016-05-20
TFEX,2016-07-01
TFEX,2016-07-19
TFEX,2016-08-12
TFEX,2016-10-24
TFEX,2016-12-05
TFEX,2016-12-12
SFE,2016-01-01
SFE,2016-01-04
SFE,2016-01-18
SFE,2016-01-26
SFE,2016-02-08
SFE,2016-02-15
SFE,2016-03-24
SFE,2016-03-25
SFE,2016-03-28
SFE,2016-04-25
SFE,2016-05-30
SFE,2016-06-06
SFE,2016-06-13
SFE,2016-07-04
SFE,2016-08-01
SFE,2016-09-05
SFE,2016-10-03
SFE,2016-10-10
SFE,2016-10-24
SFE,2016-11-11
SFE,2016-11-24
SFE,2016-12-23
SFE,2016-12-26
SFE,2016-12-27
SFE,2016-12-30
SFE,2017-01-02
